"caption","permalink","timestamp","id"
"526 BBQ Seafood: 8.1/10
As I have eaten at more places, I realized that most of the food I had nostalgia for was average. This is NOT one of them.

This dish is also why I find every other BBQ stingray underwhelming.

Stingray ($12): 8.1/10
The stingray isn't just bland like many others. There's an inherent sweetness to the stingray, accompanied by a wok hei that shows the chef's technique. 
The sambal is also near perfect. It brings just the right amount of spice and acidity to the stingray, rounding out the dish's taste and making you want every bite. The only issue with the sambal is that it's particularly oily, so I recommend that others follow what I did; ask them to cook it without the sambal and have the sambal as a condiment instead.

Overall, if you haven't had the joys of eating stingrays, this place is perfect for enlightening you to the wonderful taste of this fish. I recommend that you come early, though (~6-7 pm), as seats become non-existent extremely quickly. Also, if you like quiet eating experiences, pass on this. The place is deafening due to the many locals drinking beer and having hearty conversations.","https://www.instagram.com/p/CWWMNgFvhlx/","2021-11-16T18:26:08+0000","17913615071140441"
"Ghee Huat [#01-111@Boon Lay Place Food Village]: 7.6/10
Due to my terrible impressions of Power Nasi Lemak at Boon Lay, I never thought of frequenting this place until recently. My mother had been craving fried oysters for a while, and this was her go-to to satisfy that want!

Fried Oyster ($5): 7.6/10
The egg is cooked the way I love: Slightly crisp on the outside while extremely fluffy on the inside. 

The oysters themselves tasted like what you would expect: a sweet and salty burst of flavour. Apart from the decent execution of the main ingredients, what sets this place apart is the chilli. The chilli has the right amount of acidity and heat that helps to complement the oysters’ intense sweetness and saltiness, which helps round out the dish and keeps the dish light on the palate.

Overall, if you want good fried oysters in the West, you should try this place out! I must disclose that a family relative of mine oversees the food stall. However, everyone who knows me personally also understands that I am impartial in my judgement of food, so I hope that you guys take the review at face value!","https://www.instagram.com/p/CWGcZzFPhoM/","2021-11-10T15:39:46+0000","17924844229900069"
"Yong Kee Famous Fish ball Noodle [#01-121 @ABC Brickworks Market]: 8.3/10

As usual, Google Reviews aren’t accurate. The fact that this stall is 2.9 stars is a crime, and I hope this review can express how tasty this was and remedy this wrong.

Fishball Noodles [Dry] ($4): 8.3/10
These homemade fishballs will raise your expectations of fishballs in the future. Not only are the fishballs of the perfect saltiness and savoriness, but their texture is also heavenly. You can bite clean through the fishball with surprising ease, resulting in less tension while eating for a much more relaxed experience. 

The sauce is nothing to scoff at either. I particularly enjoyed the substantial heat that the chilli provided, and that, along with the sambal, added depth to the sauce. When paired with the vinegar base, this creates a well-balanced and tantalizing sauce that pairs flawlessly with the springy noodles.

This is one of the best fishball noodles I have eaten in Singapore. I would highly recommend this to anyone living in the west. If you want affordable yet mouth-watering food, this stall fits those criteria immaculately.","https://www.instagram.com/p/CU-Oim-hIWF/","2021-10-13T14:33:19+0000","17898429581228761"
"Li Bai: 8.5/10

When my friend asked which Chinese restaurant we should visit, Li Bai was my answer. You know the food was good when you didn't check for the quality of the photos!

Business Set Lunch ($68) : 8.5/100
Kurobuta Pork | Stir-fried Rice Vermicelli: 8.2/10
As someone who loathes bland vermicelli, this was packed full of peppery flavor. It paired well with the savoriness of the kurobuta pork for a very filling and tantalizing main dish.

Braised South Africa Abalone | Braised Beancurd: 8.3/10
The beancurd is textbook perfection; silky smooth inside and lightly crisp outside. More crucially, the beancurd's lack of flavor helped the abalone's freshness and the sauce's acidity shine.

Li Bai Dim Sum Selection: 8.3/10
[Left: Fried Beancurd Skin, Middle: Black Truffle Dumplings, Right: Foie Gras Dumplings]
The beancurd skin is firm and juicy, and the prawns are incredibly fresh. The exotic ingredients add a layer of complexity behind unfamiliar flavors and textures common to dim sum, exciting the palate in unexpected ways.
Har Gow ($6): 8.5/10
A classic rendition of a staple in our dim sum courses. The har gow's crystal skin breaks apart when you bite into it, releasing savoury juices reminiscent of xiao long bao without overpowering the sweetness of fresh shrimp. 

Pumpkin Thick Soup | Boston Lobster: 8/10
The lobster and pumpkin complement each other well, and the soup remains light even with these heavy flavors. Unfortunately, it felt underwhelming compared to my previous visit, which showed me just how high the bar could be. 

Herbal Jelly: 8.8/10
If you think herbal jelly is just sweet black agar-agar (especially for NS), I pity you. It's called herbal jelly, and Li Bai's version oozes herbal flavor. While Li Bai allows you to add the honey yourself, I recommend trying it without adding any to experience a sublime earthiness. This bitter-sweet dessert is the best way to end the lunch, especially after the richness of the vermicelli.

I highly recommend this place to those that want affordable luxury Chinese food. However, the atmosphere is more suited for a group of friends/family than a private 1-1 meal, so consider that before booking!","https://www.instagram.com/p/CUxGM24BEs1/","2021-10-08T12:10:19+0000","18179214907151833"
"Magosaburo: 8/10

This is the third restaurant I have reviewed at Takashimaya, and it's my favorite.

Mago Lunch Set ($68): 8/10

Healthy Green Salad: 6/10
The overly salted and sour salad put me off more than the appeal of it being ""healthy"".

Signature Chawanmushi: 9/10
This is by far the best chawanmushi I have ever eaten. The texture is glisteningly smooth, and the dashi used gives it just the right amount of umami.

Signature Minced Wagyu Curry Rice: 6.5/10
The rice is not up to par. It's too wet and too sticky, which makes the curry combination very greasy.

Japanese Clam Soup with Spinach: 7.5/10
This is decent clam soup. Instead of tasting the fishiness and sand in most other clam soups, you can taste the sweetness of the clams without it being too overpowering for the palate.

BBQ: 6 (Shoulder Core), 6.5 (Vegetables), 7.5 (King Prawn), 8 (Ribeye Core)
If you prefer the fatty flavor and grease in BBQ, you will enjoy the shoulder core more. Personally, I liked the beefiness that ribeye provides more, so it's the choice of meat I would recommend.
I felt that the mushrooms were quite watery, and the earthy flavor could be further intensified.
The salt is an excellent condiment to pair with the flavors of the different ingredients in the BBQ, but I felt that the salt was too intense to pair with the other components well.

Homemade Tiramisu (with Rum and Kahlua): 8/10
While the cream is more than I liked for tiramisu, the much higher than average use of alcohol helps mellow the overall sweetness of the dessert, making it surprisingly balanced in flavor and an enjoyable dessert to cap off the meal!

I really enjoyed my meal at Magosaburo. Even if you don't like BBQ, I would still highly recommend this place as the other non-BBQ related items (i.e. Tiramisu and Chawanmushi) are still really well-made.","https://www.instagram.com/p/CUaDw3QPQm8/","2021-09-29T13:26:30+0000","17854789682636348"
"Ah Heng Curry Chicken Bee Hoon Mee : 8/10

I came to Hong Lim Food Centre to try the famous Sungei Road Laksa stall, only to find out that it wasn't open. This was the best accidental find that I could have that day.

Ah Heng Curry Chicken Bee Hoon Mee ($5): 8/10
Even though the coconut milk wasn't overpowering every other flavor, it was still very noticeable throughout the broth.
I doubted the high amount of coconut milk used in the broth, but a taste of the curry after adding the chilli cleared all my doubts.
While being very spicy and fragrant, the chilli didn't hit you instantly like most other chillis. Instead, it was much more subtle on the palate, and you mostly felt the gradual heat on your palate after each sip. A high level of coconut milk was necessary to ensure that the spiciness could be tempered so you could enjoy the spice instead of being attacked by it.
The mee was just the right texture, and its slight starchy taste paired well with the heavy curry.
The chicken was the most surprising part of the meal for me. Most chickens boiled in soups are flavorless and stringy, but the chicken was springy and was seasoned well.

Overall, I was surprised at how tasty the noodles were. If you don't like high amounts of coconut milk in your curries, this might not be for you. Nevertheless, I would ask you to give it an open mind and see if this changes your mind! Do come early as the queue in peak hours becomes really long really quickly!","https://www.instagram.com/p/CT95SC3pTcB/","2021-09-18T14:56:10+0000","17925159496836781"
"Igokochi Dining Bar: 8.5/10

I already knew this would be the place I visit for my 2000 follower post. This page reinvigorated my passion for the page when I went once before, so I thought it would only be fitting to revisit it for my milestone celebration.

Toku Set ($159)
The sashimi is exquisite.
They import seafood three times a week to ensure that fish is served as fresh as possible. Like any good omakase, the chef’s technique leaves you enthralled before the first bite. Every bite into the sashimi is as sweet as the ones I had back in Japan.

The highlights of the meal are the eggplant miso soup (3rd pic) and the wagyu foie gras rice dish. (1st pic)

The eggplant miso soup warms the soul. The density and richness of the miso, along with the bite of the eggplant, reminded me of the ABC soup that I would have whenever it was a cold rainy day, and the warm fuzziness I felt is a pleasant surprise from an omakase.
The wagyu foie gras is the definition of luxury. The two types of meat just melt in your mouth, permeating your tastebuds with sweetness and luxuriousness. Even though I ate this weeks ago, I can still vividly remember the bliss and satisfaction from every bite.

Igokochi is one of the few places I would highly recommend to anyone. The Asahi is one of the best I have ever drunk, and their service is one of the best around. The only reason why I didn’t rate this any higher is that it’s pricy for the cost of the food they serve. Still, I highly recommend this to anyone who wants a special meal to remember.

On a special note, thank you to everyone who has supported me so far in this journey. Since the end of last year, I’ve been declining in growth, so I was extremely touched when I achieved this milestone. I am genuinely grateful to M and P for your help, and I hope I won’t disappoint you two as often from now on. Here’s to 3k followers and more to come!

P.S: There were more pictures of sushi that were served, I just felt it would be repetitive.

P.PS: The two pictures were of my previous trip to Igokochi. They were edited by @endr.nrmn, do check him out if you want more edited pictures!

P.PS: Guess the last picture :)","https://www.instagram.com/p/CTEOS-bnqYp/","2021-08-27T05:23:51+0000","17881088162403623"
"A-Roy Thai Restaurant: 8/10
Thai restaurants in Singapore are not that great. The tom yum is usually too salty, the kang kong is drenched in oil, and the green curry is cloyingly sweet. However, this restaurant is unlike the rest of them, and I believe you won't be disappointed in most of its dishes.

Tom Yum Talay ($15.90): 8.4/10
You can tell that the soup has been properly prepared when there is no hint of instant tom yum flavor you would expect from using powder in the broth. 
As a result, the sweet and spicy flavors are infused much more deeply in the broth, and the acidity helps the soup have some bite, which keeps each sip refreshing. The perfect balance of flavors shows the chefs' effort into the dish, and I highly recommend this to any Tom Yum lover.

Pad Pak Bung ($10.90): 8/10
The intensity of the wok hei flavor in the kang kong would make Uncle Roger proud, and the firmness of the vegetables makes each bite satisfying. Unfortunately, this can't be rated any higher as the kang kong is just slightly too sweet, which takes away from its signature flavor and dampens the overall experience.

Kung Ob Woonsen ($18.90): 8/10
If the wok hei of kang kong made Uncle Roger proud, the vermicelli would send him to heaven.
Apart from the wok hei, the fragrance and sweetness of the vermicelli fill your senses immensely. Due to the black pepper used in the dish, the closest dish in taste that I can compare this to is black pepper crab, and each bite of the glass noodles leaves you wanting more.

Kaeng Khiao Wan ($15.90): 7/10
Unfortunately, the green curry was overly sweet. However, the curry's strong fragrance and the extremely tender meat were redeeming qualities that helped this dish remain palatable.

The dishes at A-Roy were delicious, and I highly recommend them. The issue I have is the inconsistent standards of the food, as the green curry was much better when I had it previously. Even with its ups and downs, I still think anyone who likes Thai food should check this place out!","https://www.instagram.com/p/CSwsvdABU6w/","2021-08-19T15:25:04+0000","18246609568007091"
"FeatherBlade: 8/10
This is probably the most popular place I have ever reviewed. As a result, I couldn’t help but be apprehensive due to my previous experiences with popular restaurants. (Rubato and The Sushi Bar)

Classic Steak ($21): 8.2/10
My doubts about the restaurant were cleared when I took the first bite.
Due to it being a feather blade, the steak has a tougher texture than the ribeye/sirloin steaks one might usually eat. The trade-off is that this steak has a much bolder and beefier flavor than those steaks and that pairs perfectly with salt and pepper for a delectable main course.

Mushrooms ($9): 5.9/10
As always, I was disappointed with the sauteed mushrooms. The mushrooms weren’t dried nearly enough before sauteeing, and you can see the oil and water sitting at the bottom of the bowl. As a result, the mushrooms didn’t have intensity, and I felt I was eating rubber at times instead.

Potatoes ($9): 7.7/10
The savory richness provided by beef fat paired well with the sweetness of the ikura to infuse  flavor into the mash. This, combined with the varying textures of smooth mashed potato and chunky potato bits, makes every bite exciting for the palate. 

Dark Chocolate Mint ($18): 7/10
I would recommend people order the alcoholic variant of this dessert. Without the alcohol, the milkshake had no body and only had sweetness as its selling point. The milkshake thus tasted less like a dessert to end the meal and more like a surefire way to get diabetes.
The ONLY reason why this isn’t rated lower is due to the cookie, 𝐚𝐧𝐝 𝐢𝐭'𝐬 𝐧𝐨𝐭 𝐞𝐯𝐞𝐧 𝐟𝐫𝐨𝐦 𝐭𝐡𝐞 𝐫𝐞𝐬𝐭𝐚𝐮𝐫𝐚𝐧𝐭. 
The molten chocolate inside the cookie from @chatsworthcookies was delightful on the palate, and the intelligent addition of salt helped prevent the cookie from tasting cloyingly sweet. With the natural bitterness of chocolate, the motley of flavors helped create a perfect dessert to end the meal on.

The FeatherBlade is a decent choice for most steak lovers. Once one gets used to the difference in the cuts of steak, they will undoubtedly enjoy the food that FeatherBlade provides. Along with the ambience the restaurant offers, this makes it a good choice for your loved ones!","https://www.instagram.com/p/CSN_TxpqL4j/","2021-08-06T03:53:54+0000","18126257068232657"
"Simei Penang Laksa Speciality [#01-199 at Yuhua Market & Hawker Centre]: 7.5/10

I have always considered the Penang version to be superior to the Singaporean version of char kway teow. However, since the quality of the Kway Teow dropped at IVINS IVINS, I have not been able to satisfy my craving for this dish. I decided to bet that the long queue at this stall meant something about the dish's quality.

The first thing that was striking was the heavy wok hei flavor throughout the kway teow. The smokiness, paired with the mild chili permeating throughout the dish, makes each bite lively. 

The other thing that surprised me was how well the egg was cooked.
The egg was extremely fluffy while slightly crispy around the edges, which helped bring various textures to the dish. This helped bring the different components together and made the dish what it is.

This was one of the better Penang char kway teow I had in recent memory. Please note that the queue times for this stall are particularly long, so do come early to avoid the queue! Coming with friends is also recommended so they can help chope seats while you wait in line :)","https://www.instagram.com/p/CR3sQGoHNQa/","2021-07-28T12:04:05+0000","18242333737048964"
"The Lokal: 8.2/10 

T-bone Steak: 8.5/10
This was my first time eating a T-bone steak, and I was pleasantly surprised by it.
The T-bone steak contained a braised flavor I did not expect, and this, along with its natural beefiness, made the taste much more complex and compelled me to go for more bites.

Truffled Mash: 8/10
With the decadence provided from the butter, the mash itself was already a super tasty standalone dish. 
But when eaten as a side, the steak juices added a complementory savouriness to the richness of the mash, which made both dishes that much more exciting to eat.

Mixed Green Salad: 6/10
The salad felt a bit tasteless, dressed with a balsamic vinegar sauce considerably mild in flavor. It was akin to eating raw, unseasoned vegetables fresh out of the supermarket aisle, which I’m personally not a big fan of.

Sauteed Mushrooms: 7/10
While I could taste the umami, it could be further intensified if the  mushrooms were dried more before being sautéed. A more intense flavor could also have better complemented the much milder salad as the vegetables would provide crunch without undermining the savoriness of the mushrooms.

Overall, I enjoyed my experience at The Lokal. Though the wait for dishes was a bit longer than I think it should have been, the friendly atmosphere and the helpful services more than made up for it, and I wouldn't mind coming back more often if the side dishes were just a tinge better :)","https://www.instagram.com/p/CRbnVN8nIJ5/","2021-07-17T14:22:21+0000","17924091253687837"
"Jia Mei Bakery [#01-43 at Old Airport Road Food Centre]: 8.2/10

Old Airport Road is a place I find overrated. Not only is it on the opposite side of Singapore, but the food it offers also isn't all that great. However, this stall made me reconsider the viewpoint I have.

Coconut Tart ($1.5): 8.2/10

I enjoyed this way more than I should have for someone who doesn't like coconut dishes and desserts.

While the coconut permeates every bite, its surprising mildness prevents it from overwhelming every bite. This mild sweetness, paired with its rich buttery texture, makes it the perfect small bite.

Overall, this is probably one of my best finds in 2021. The butter bun is also one of the best I have tried, so I can bet that the rest of the pastries are excellent too!","https://www.instagram.com/p/CQvwENPHsIZ/","2021-06-30T13:32:05+0000","17872077275458088"
"Man Man Japanese Unagi Restaurant: 8.3/10

After trying one of the three famous unagi restaurants in Singapore, I couldn't help but wonder if the other 2 unagi restaurants had the same level of quality to their food. Man Man does not disappoint.

Hitsumabushi ($26.8): 8.3/10
It has the signature flavor of all unagi dishes: the savory, charred taste paired with a sweet sauce that lingers on your palate. What sets Man Man apart from the rest is its ability to use the sides to help keep the sauce from overpowering the dish.
The high-quality wasabi adds a pungent spice to the dish without making your nostrils feel tortured, adding complexity and a depth of flavor to the meal. At the same time, the robust earthy soup also helped keep the dish from being too decadent. Acidity through the pickles cuts through the richness of the unagi, and the 3 sides work together to help keep the dish balanced and enjoyable.

Overall, I would say that I really enjoyed Man Man. However, the seats in the restaurants are HIGHLY limited, so much so that waiting an hour in the blistering heat is a regular occurrence at peak timings, so do come early to get seats!","https://www.instagram.com/p/CQKv4fHH3lE/","2021-06-16T04:38:35+0000","17919980413708528"
"Trattoria Nonna Lina: 8.4/10

Mother's Day is particularly significant for me, so I try to find good restaurants to have a dinner for the most important woman in my life.

Tiramisu ($16): 7/10
I was afraid the tiramisu would be too jelak due to the ratio of cream to sponge aesthetically, but the liquor helps keep the tiramisu light. However, the severe lack of sponge made me feel more like I was slurping down cream than a cake.

Soup of the day [Seafood Soup] ($22): 7.7/10
The seafood soup is very rich and sweet, but it doesn’t feel too intense in flavor due to the addition of acidity from lemons, which helps the soup from becoming too strong for the palate. 
The bread is particularly notable, and I would say it’s one of the best slices of bread I have eaten. The bread is insanely crispy and buttery, and it helps add texture and contrast to the soup.

Costata Di Manzo ($60): 8.5/10
This is definitely the best steak dish I have eaten in 2021. The steak is what would you expect at a premium price: juicy, savory goodness with a tinge of salt and pepper for flavor. 
The potato, hidden under the steak at first glance, is what steals the show. The outside of the potato has just a tinge of crispiness, and biting through it allows you to taste the fluffy, creamy and velvety flesh that makes you crave another bite instantly. 
The only issue I had was that I didn’t have enough potatoes.
However, what stops this dish from being even better were the vegetables. They were way too salty, and the seasoning felt so much clumsier relative to the steak and the potatoes.

Overall, I would say that my mum and I really enjoyed this place. I really want to thank the staff for the extra food they gave (the added chocolate for dessert and a complimentary appetizer on the last image). The food quality is excellent, and I would recommend that you book this place (as seats are limited) for special occasions with your loved ones.","https://www.instagram.com/p/COkq_FuHPpj/","2021-05-07T13:13:16+0000","17944674559472598"
"Eat 3 Bowls [462 Crawford Lane]: 7.4/10

When the topic of Taiwanese food came up with my friends, Eat 3 Bowls was the first restaurant out of their mouths. I really wanted to see how a restaurant could be simultaneously mentioned by friends who disagree on the food quality of every other restaurant, so I decided to go check it out.

Braised Pork Rice {Set} ($8.50): 7.4/10
The flavor of the pork rice is overwhelming. Its insane sweetness and savoriness, along with the tenderness of the pork and the fluffiness of the rice, makes each bite extremely flavorful.
However, its main strength is also its biggest weakness.
The lack of chilli and/or acidity means there's no way to help cut through the sauce's richness, so the dish feels really cloy after just a few mouthfuls.
The cabbage is also pretty average, and the soft and wet texture of the dish really doesn't complement the pork rice well.
 
 

Bubble Tea Latte {Black} ($4.30): 7/10
It's a proper Taiwanese tea, especially when you can taste the fragrance and taste of the black tea before the milk. The price is also incredibly generous, and it is a perfect pair with most of the dishes on the menu.

Overall, I would say that Eat 3 Bowls is a decent option for Taiwanese food. However, @8degreesatsg definitely is my pick for the best Taiwanese food in Singapore. When I left at 12pm, the queue was ridiculous even for popular restaurants, so do come early or be prepared to wait a long time before you can eat!","https://www.instagram.com/p/CONqvY5HGuk/","2021-04-28T14:48:35+0000","18201726025077226"
"The Carving Board: 8.1/10

I have little faith in good food in the west, but if anything can change my opinion, it is an excellent Western place.

Aglio Olio ($13): 7.5/10
Besides making the common mistake of not being garlicky enough, the surprising spiciness helps separate it from other aglio olios. The prawns were fresh and were unbelievably juicy, and the noodles were al dente.
It's a decent aglio olio.

250g AUS Grain-fed Ribeye Steak ($26): 8/10
The steak itself was tasty. It had just the right amount of salt and pepper, which complemented its beefy taste. The mushroom-based sauce is the average brown sauce you would expect, and I personally liked the steak without the sauce. The use of balsamic vinegar as the sauce base for the salad added sweetness that helped keep the savoriness and the saltiness of the steak down.
However, the main highlight of the dish was the fries. The fries are the best I have eaten in the past year. Though I question the restaurant's marketing as the fries were more like wedges, that doesn't take away from how crispy and fluffy the wedges are. It also had just the right amount of salt to add flavor to its incredible texture.

Overall, The Carving Board is indeed an excellent place for Western food. The ambience is perfect for group meetings with your old mates, and the food and drinks (particularly the Asahi Black beer) is ideal for catching up and reminiscing with them!","https://www.instagram.com/p/CN7ih1ynxPP/","2021-04-21T13:50:30+0000","17916990769628709"
"Ramen Nagi [Suntec City]: 8.1/10

It's hard to find a ramen that I genuinely enjoy after visiting Japan, but Ramen Nagi's reputation has made me hope for ramen that I can eat without feeling disappointed. 

Original King [With Egg] ($15.90): 8.2/10

The second picture has my chosen modifications to the broth, so you might understand some of my comments here.
Nagi is the best ramen I have eaten so far (after Hototogisu became worse). 

The noodles are al dente. The broth reminds me of the ramen I ate in Japan. It is a broth with the depth and richness of the tonkotsu without saltiness. Of course, it still falls short of the original and tastes slightly saltier than it should, but it's the best imitation of what a Japanese broth is.
The slight spice adds complexity and an extra layer of flavor to the broth. This helps prevent one's attention from being focused too much on the soup's saltiness while also making the soup more intense.
The only issue is the pork, which I believed had a slight rancid flavor, but I think that was just a consistency issue as my friend's pork was pretty standard in taste.

Overall, Ramen Nagi is definitely the place to go for tonkotsu ramen. The queue is quite long in peak hours, so do take note to come earlier to avoid the lines.","https://www.instagram.com/p/CNFawROnlWs/","2021-03-31T13:23:35+0000","17875943846327389"
"Hill Street Tai Hwa Pork Noodle: 8/10

One of the reasons I started on this food journey was due to the Michelin list. In particular, Hill Street Tai Hwa Pork Noodle intrigued me the most, and it was one of the first places I went to just to try the food to see how good it was. 

It's still good now.

Pork Noodle ($6): 8/10
There are two types of mee pok; the ketchup base and the other being the vinegar base. I always believed that the vinegar base is superior, and this mee pok is the best of vinegar based mee pok.

The noodles are the definition of ""qq"". It doesn't just taste like boiled flour, and the texture fully complements the sour and spicy sauce. The pig liver also does not have the usual powdery texture that I loathe, even though I know this might be against the norm for most.
Unlike many other places, the soup isn't a random side dish served, and the pepperish flavor of the soup with the umami added from the seaweed helps prevent the pork noodle sauce from being too cloying.

Overall, even though it wasn't as great as I remembered it to be, it's still the best mee pok by far in Singapore. Even though this might be too vinegarish for some, I would nonetheless suggest that you try this at least once. How ever, do be prepared to wait for 30-40 mins for a queue that looks 10mins long. I believe you wouldn't be disappointed for the wait!","https://www.instagram.com/p/CMpFQ2nHp8D/","2021-03-20T13:17:03+0000","18205119910025661"
"Kota Zheng Zong Bak Kut Teh [Serangoon Gardens]: 7.5/10
Herbal bak kut teh is the superior bak kut teh. Even though my friends have gotten me to try some good pepper bak kut teh, nothing beats that earthy fragrance and flavor for me. However, I couldn’t find a proper herbal bak kut teh, until my sister recommended me this place!

Premium Bak Kut Teh ($16.60) [Add on Hua Tiao Wine]: 7.5/10
Eating this with my Malaysian mum is just a nostalgic kick.

Even though it wasn’t as rich and flavorful as I wanted it to be, the familiar fragrance and herbal taste permeated the entire soup. The pork meat wasn’t hard and flavorless, but was tender and falling off the bone, unlike many places. You Tiao added into the soup is the flavor bomb you would expect it to be, though the You Tiao could honestly be a bit more crispy.

Overall, I really enjoyed this place. If I didn’t live so far away from Serangoon, I would probably come here much more often to eat! I would say that take this with a grain of salt as this only has a reluctant thumbs-up of approval from my mum, so I wouldn’t know for sure it’s my nostalgia or my palate rating this.
All I can say is that this is much better than any herbal bak kut teh you can find in Singapore.","https://www.instagram.com/p/CL3v34KH6ig/","2021-03-01T09:27:21+0000","17958391204399460"
"Lighthouse Bistro: 7.9/10
I didn’t plan to eat at this place. My mum asked me for an impromptu food place at Lavender and this came up first on Google Reviews! I was ambivalent on the star rating, as high star places have always disappointed me (Cut and Rubato) come to mind, so I didn’t have too many expectations for this.

Sous Vide Aust Rib Eye ($28): 8.2/10
I always wanted to try sous vide steak, but I never found a place that sells it till now.

And I can say, sous vide steak just HITS different.

As expected from sous vide steak, it is perfectly mid-rare throughout the steak, and the perfect texture of the steak combined with the standard gamy and salty flavors you would expect makes each mouthful a delight.
Umami lovers would also enjoy the shitake mushrooms that provide a savory and sweet taste to the steak. 
The only slight issue is the potatoes, as I feel that the potatoes could use more butter, but considering the rest of the parts of the meal, this is more of a nitpick than an actual issue.

Medley of Mushroom ($8): 7.1/10
Even though this mushroom soup contains all the faults that you would expect for any average mushroom soup (being slightly too salty and watery), the strong earthly flavor paired with just the right amount of creaminess still makes this a fantastic soup to enjoy.
The garlic bread was also too mild in garlic taste, especially when compared to its level of richness.

Lighthouse’s Mornington Salad ($10): 6.5/10
Unlike most salads, the sesame dressing was too weak, so the vegetables just tasted like bland grass instead. The steak, while a nice addition to the dish, couldn't save the rest of the dish from being tasteless and disappointing.

Overall, I really enjoyed Lighthouse Bistro. The price is cheap considering the quality and quantity of food given, especially for the Sous Vide steak. Do take note that seats are limited, so do reserve a place before enjoying the food here with your loved ones!","https://www.instagram.com/p/CK858u4FZyz/","2021-02-06T13:00:13+0000","17887603579930565"
"Atlas Coffeehouse: 8.1/10
When my friends asked me to go to Atlas, I was shocked as I thought they were referring to the bar. Little did I know, there was such a famous café with the same name! As their recommendations never failed me thus far, I was extremely hyped for the visit!

Atlas Butterscotch Banana Pancake ($18): 7.6/10
This dish was 𝐬𝐮𝐦𝐩𝐭𝐮𝐨𝐮𝐬. The pancakes were heavy on the palate, with a mild sweetness to boot. The butterscotch was crispy and added a separate texture to the dish. The ice cream being light on the palate helped strike the perfect balance for the entire dish, so the dish didn’t feel too cloying. 

However, I still felt this was just a weaker version of the next dish.

Candied Bacon Waffles ($14): 8.1/10
This was just the banana pancake but better. The crispy texture is now applied to the main component of the dish, and it adds further contrast between the textures of the waffles and the ice cream. The candied bacon also adds an extra savory flavor that pairs well with the sweetness and richness of the ice cream. In a nutshell, this was just the banana pancake with further complementary flavors and textures.

Overall, I really enjoyed Atlas Coffeehouse. Unlike other similar brunch places, the prices are much cheaper and much more affordable for everyone. On top of that, the coffee and tea that they provide are top-notch beverages that pair fantastically well with their brunch meals! The queue to the café is ~20-30 mins long, so do come earlier to get seats if you are planning to have a great time with your friends!","https://www.instagram.com/p/CKgolb7n3Gc/","2021-01-26T13:29:45+0000","17904806857679009"
"Tanuki Raw [Jewel Changi Airport]: 7.4/10

When I first went to Jewel, I was thoroughly disappointed with the food options they had. The two meals there were both the most overpriced and disappointing meals of 2020. However, when my friend recommended Tanuki Raw as an alternative for Unagi, I couldn’t help but be curious about it.

Charcoal-grilled Char Siew Unagi ($21): 7.2/10

As expected, the unagi brings a rich and flavorful taste to the dish. However, the charcoal-grilled method in which the unagi was prepared adds a mellow flavor that helps keep the dish grounded and from being too cloying. The acidity that the pickled onions provided also helped prevent the dish from being too heavy on the palate, and in my opinion, could have been even more acidic to add a greater contrast to the flavors of the dish.
However, this dish pales in comparison to the Unagi at Unagiya Ichinoji due to its flaws.
The onsen egg takes the dish too over the top, and it can make the dish easily too heavy for some people to enjoy. I also felt that the amount of rice was too much to handle, and the leftover rice I couldn’t finish just felt wasted to me.

Overall, Tanuki Raw is above average for its price, and I think it’s not a bad place to eat at Jewel. There are better unagi options out there (Man Man and Unagiya Ichinoji come to mind), but this isn’t a terrible choice. Furthermore, fresh oysters at $2/pc during happy hour is a big steal and the drinks aren’t bad either!","https://www.instagram.com/p/CKJA6Q0H6oC/","2021-01-17T09:20:32+0000","17917847152543678"
"The Fardello (Part 2): 8.5/10

If you haven’t seen Part 1 of the review, please read that first!

Salmon: 8.4/10
My friends all know I hate cooked salmon. The salmon I eat is always white, bland and a waste of money. This salmon however was cooked quite pinkish, aiming for a medium-rare that melts in your mouth, while the crispy salmon skin is honestly to die for. The sweetness of the fish paired really well with the smoked salt used and gave the dish wonderful balance. Moreover, while the dish was prepared on extremely short notice, it was still perfectly seasoned. 
The only complaint is that due to the short notice we gave, the salmon was defrosted in the microwave so it could be prepared in time for our meal. Despite that, the rareness of the salmon was great, but would definitely be much better if we notified the chef earlier.

Scallops: 7.8/10
The last time I ate cooked scallops, it was the terrible ones I had at Bread Street Kitchen. However, this experience was much better. The scallops were fresh and sweet, and avoided the rubbery nature of being overcooked. In addition, this time I got a pair of cooked scallops, one covered with cheese and one without. While I already enjoy scallops immensely, this time I quite enjoyed the one paired with cheese even though I wasn’t expecting to. Paired with cheese, the scallop surprisingly became more mellow as the cheese helped keep the sweetness down, which is perfect for those looking for a gentler dish.

Overall, I really enjoyed this private dining experience, which served great food and a cosy, homely vibe. Furthermore, the care the chef shows for his guests and his food are impeccable. While the two dishes featured in part 2 aren’t a part of the pre-opening set meal, during our conversation, he heard that my friend and I were both extremely fond of salmon and scallops, and prepared them for us on the spot despite not needing to. I heavily recommend this place to everyone, which is honestly a steal in both value and quality!

#singapore #singaporefoodie #foodie #carbonara #pasta #privatedining #hougang #review  #hougangfood #scallops #chickenroulade #foodreview #foodporn #foodstagram #LoL #foodphotography","https://www.instagram.com/p/CJdXt09nXhy/","2020-12-31T10:33:14+0000","17915203717548800"
