"BusStopCode","RoadName","Description","Latitude","Longitude"
"67281","Fernvale Lane","Blk 403A",1.38925023527794,103.872985840057
"67289","Fernvale Lane","Opp Blk 405C",1.38966431065207,103.873287382041
"67291","Sengkang East Ave","Renjong Stn Exit B",1.38717956363215,103.889717938538
"67299","Sengkang East Ave","Renjong Stn Exit A",1.38683575602542,103.889732160307
"67301","Sengkang East Ave","Blk 305D",1.38888930138858,103.886944312558
"67309","Sengkang East Ave","Opp Blk 305 CP",1.38813799869207,103.887591031914
"67311","Anchorvale St","Farmway Stn Exit B",1.39695849054084,103.889802468893
"67319","Anchorvale St","Farmway Stn Exit A",1.39738047818719,103.888896627499
"67321","Sengkang East Ave","Blk 311A",1.39056792623455,103.884254891837
"67329","Sengkang East Ave","Opp Blk 310B",1.39001974230515,103.884601681836
"67331","Sengkang East Ave","Blk 200B",1.38676807101072,103.892521491465
"67339","Sengkang East Ave","Opp Blk 200B",1.38648038153055,103.892690861088
"67341","Compassvale Dr","Opp Blk 204 CP",1.38864779457077,103.895051690314
"67349","Compassvale Dr","Blk 204 CP",1.38837810902521,103.895336909535
"67351","Anchorvale Dr","Blk 321 CP",1.38995158321899,103.89134430221
"67359","Anchorvale Dr","Nan Chiau High Sch",1.39008740102191,103.890420142257
"67361","Anchorvale Dr","Blk 313B",1.39099505909557,103.888349136564
"67369","Anchorvale Dr","Blk 306 CP",1.39071731059511,103.888534588998
"67371","Anchorvale Rd","Blk 313 CP",1.39259972198676,103.887139721975
"67379","Anchorvale Rd","Opp Blk 313 CP",1.3927256179225,103.887008963074
"67381","Sengkang East Way","Blk 326 CP",1.39459040201234,103.888442666911
"67389","Sengkang East Way","Blk 317B",1.39424377787036,103.888690956865
"67391","Sengkang East Way","Blk 333B",1.39425676218487,103.891444880283
"67399","Sengkang East Way","Blk 325 CP",1.39385005995777,103.891670105856
"67401","Sengkang East Way","Opp Sengkang Stn/Blk 260A",1.39290842289238,103.895317384563
"67409","Sengkang East Way","Sengkang Stn",1.3923391568303,103.896068166064
"67411","Sengkang East Rd","Opp Sengkang General Hosp",1.39495624396821,103.894368337787
"67419","Sengkang East Rd","Sengkang General Hosp",1.39451056390105,103.893882770144
"67421","Anchorvale St","Cheng Lim Stn Exit B",1.39616692483827,103.89376724341
"67429","Anchorvale St","Cheng Lim Stn Exit A",1.39637340662334,103.893817492598
"67431","Compassvale St","Opp Blk 291A",1.39521359607395,103.897395001153
"67439","Compassvale St","Blk 291A",1.39549374900087,103.897370279187
"67441","Sengkang East Rd","Sengkang Community Hub",1.3923095386042,103.893466664742
"67449","Sengkang East Rd","Blk 323B",1.39203289077574,103.893071150047
"67451","Sengkang East Rd","Bef Buangkok Dr",1.383046111,103.889605833017
"67459","Sengkang East Rd","Aft Buangkok Dr",1.38288638899819,103.88911083301
"67461","Sengkang East Rd","Aft Sengkang East Ave",1.38575273465234,103.891215287056
"67469","Sengkang East Rd","Bef Sengkang East Ave",1.38533638989648,103.890742156576
"67471","Sengkang West Ave","Layar Stn Exit B",1.39218567915754,103.880181441241
"67479","Sengkang West Ave","Layar Stn Exit A/Blk 417A",1.39198203746983,103.8801966807
"67481","Sengkang West Ave","Fernvale Stn/Blk 439A",1.39149794105559,103.877645865181
"67489","Sengkang West Ave","Opp Fernvale Stn",1.39100245036434,103.877084986861
"67491","Sengkang West Ave","Opp Fernvale Pr Sch",1.39087538517899,103.874664887896
"67499","Sengkang West Ave","Fernvale Pr Sch",1.39068028707514,103.87467870993
"67501","Sengkang East Dr","Blk 117C",1.38354973187936,103.903650012666
"67509","Sengkang East Dr","Opp Blk 119A",1.38409640027402,103.904338041822
"67511","Sengkang East Dr","Blk 121E",1.38603041619808,103.906245231618
"67519","Sengkang East Dr","Opp Blk 121E",1.38565333297959,103.906288332972
"67521","Sengkang East Dr","Blk 160",1.38710967446608,103.908399130395
"67529","Sengkang East Dr","Opp Blk 157A",1.38731666838873,103.909263507242
"67531","Sengkang East Way","Blk 158C",1.38786807176296,103.906766937471
"67539","Sengkang East Way","Blk 122C",1.38772020397705,103.906612947708
"67541","Sengkang East Way","Hockey Stadium",1.39478256874239,103.886332511905
"67549","Sengkang East Way","Opp Hockey Stadium",1.39454660425441,103.886182308199
"67551","Sengkang West Way","Blk 471A",1.39600529337669,103.879272937679
"67559","Sengkang West Way","Opp Blk 471A",1.3954939065925,103.880945032188
"67561","Sengkang West Way","Opp Blk 432A",1.39545828505824,103.876976966836
"67569","Sengkang West Way","Blk 432A",1.39504999232889,103.877000000872
"67571","Sengkang West Way","Aft Lor Tanggam",1.39515796674426,103.873919248614
"67579","Sengkang West Way","Bef Jln Kayu",1.39483619700068,103.873468637481
"67591","Sengkang East Rd","Blk 286B",1.39790048032037,103.895364789748
"67599","Sengkang East Rd","Opp Blk 293D",1.3972004371065,103.894906644683
"67601","Sengkang Ctrl","Buangkok Stn Exit B",1.38334470717282,103.893268327308
"67609","Sengkang Ctrl","Buangkok Stn Exit A",1.38393305306468,103.893039785301
"67611","Sengkang Ctrl","Blk 204C",1.38776293807936,103.894262712745
"67619","Sengkang Ctrl","Blk 201C",1.38776797851536,103.894014358512
"67621","Buangkok Dr","Opp Blk 558",1.38095802621952,103.890251327449
"67629","Buangkok Dr","Blk 557",1.38027975053648,103.890604998422
"67631","Fernvale Rd","Blk 441D",1.392329,103.87567
"67639","Fernvale Rd","Blk 436A",1.393047,103.875914
"67641","Anchorvale Cres","Opp Treasure Crest",1.398044,103.8934405
"67649","Anchorvale Cres","Treasure Crest",1.398051,103.8933425
"67651","Fernvale Lane","Bef Sengkang West Rd",1.389341,103.871222
"67659","Fernvale Lane","Aft Sengkang West Rd",1.38980594691547,103.87074360172
"67661","Rivervale Cres","Opp Blk 178A",1.38889400053531,103.908784005792
"67671","Rivervale Cres","Blk 156A CP",1.39200512922492,103.907127505317
"67691","Anchorvale Cres","BLK 338A",1.39899,103.8887775
"67699","Anchorvale Cres","BLK 334A",1.3988295,103.889524
"67701","Fernvale St","AFT BLK 467B",1.3984935,103.877445
"67711","Buangkok Dr","Bef Sengkang Fire Stn",1.38013294516415,103.894779889604
"67719","Buangkok Dr","Opp Sengkang Fire Stn",1.37972132476485,103.895272386031
"67721","Buangkok Dr","The Rivervale",1.37971349716278,103.898192386019
"67729","Buangkok Dr","Opp The Rivervale",1.37948933048443,103.898725669518
"67731","Buangkok Dr","Bef Sengkang East Dr",1.38018738604916,103.901380669552
"67739","Buangkok Dr","Aft Sengkang East Dr",1.37998423176832,103.901950918712
"67741","Fernvale Rd","Thanggam Stn",1.3971275,103.875622
"67759","Compassvale Rd","COMPASSVALE INT",1.39129522332876,103.897202185133
"67761","Anchorvale Rd","OPP BLK 326D",1.396006,103.887595
"67769","Anchorvale Rd","BLK 326D",1.39607378603056,103.887663786071
"67991","Sengkang West Way","Opp Blk 461B",1.395245,103.871524
"67999","Sengkang West Way","Blk 461B",1.39506,103.871495
"68011","Sengkang West Ave","Bef Jln Kayu",1.3913169267408,103.870103069738
"68019","Sengkang West Ave","Aft Jln Kayu",1.39106694073297,103.870606129626
"68021","Jln Kayu","Opp Blk 448A",1.39317909764213,103.872470960889
"68029","Jln Kayu","Blk 448A",1.39312162118162,103.872649551158
"68031","Jln Kayu","Jln Kayu Shophouse",1.39705024252478,103.873072985307
"68039","Jln Kayu","Aft Abundant Grace Ch",1.39652972197871,103.873113888995
"68049","Jln Kayu","Opp Jln Tari Lilin",1.39851660309414,103.872960456528
"68051","Jln Kayu","Bef TPE",1.39955011852479,103.872320652009
"68059","Jln Kayu","Aft TPE",1.39978638898633,103.872435278032
"68061","Piccadilly","Sing-China Bldg",1.40719212135322,103.872063159943
"68069","Piccadilly","Opp Sing-China Bldg",1.40757217631739,103.872280324137
"68081","Seletar Aerospace Dr","Bef Seletar A'Space Rise",1.40559323576727,103.866812418143
"68089","Seletar Aerospace Dr","Aft Seletar A'Space Rise",1.40570196065228,103.866667451635
"68091","Seletar Aerospace Dr","Aft Baker St",1.40885699822728,103.871169291168
"68099","Seletar Aerospace Dr","Bef Baker St",1.40885009957996,103.870953115416
"68101","Seletar Aerospace Dr","Rolls Royce Pte Ltd",1.40378584520974,103.863447101297
"68109","Seletar Aerospace Dr","Opp Rolls Royce Pte Ltd",1.40400332581506,103.863492333967
"68111","Jln Kayu","Bef Seletar Camp G",1.40222194447692,103.871388055576
"68119","Jln Kayu","Aft Seletar Camp G",1.402186,103.872168
"68121","Seletar Aerospace Dr","Bef West Camp Rd",1.40580853768965,103.859995186837
"68129","Seletar Aerospace Dr","Aft West Camp Rd",1.40606522969086,103.86016462232
"68131","West Camp Rd","Opp Youth Flying Club",1.41460695862945,103.861889396966
"68139","West Camp Rd","Youth Flying Club",1.4144389729383,103.862079996482
"68141","West Camp Rd","Opp JTC Aviation Two",1.42043301652737,103.863476971412
"68149","West Camp Rd","ST Aerospace",1.41891604556531,103.862797000009
"68151","West Camp Rd","Bef Shell Aviation",1.42333311184046,103.866191121659
"68159","West Camp Rd","Aft Shell Aviation",1.42306890210566,103.866269073708
"68161","West Camp Rd","Aft Seletar A'Space Lane",1.41076903489058,103.861794815075
"68169","West Camp Rd","Bef Seletar A'Space Lane",1.4107138403801,103.861884097634
"68171","Yishun Ave 1","Bef Yishun Ave 8",1.42704251041342,103.855352477438
"68179","Piccadilly","Aft Yishun Ave 8",1.42698397142724,103.855503297366
"68181","Seletar Aerospace Link","Bef Jtc Aerospace",1.40407,103.858281
"68189","Seletar Aerospace Link","Bef Seletar A'Space Cres",1.403739,103.858254
"68191","Seletar Aerospace Crescent","Bef Seletar A'Space Lk",1.402289,103.85963
"68199","Seletar Aerospace Crescent","Aft Seletar A'Space Lk",1.402553,103.859906
"68201","Seletar Aerospace Dr","Aft Seletar Camp",1.409829,103.872581
"68209","Seletar Aerospace Dr","Opp Seletar Camp",1.4113435,103.873544
"68239","Seletar Aerospace View","Seletar Airport",1.41360008537368,103.87287372479
"70011","Aljunied Rd","Opp Blk 125",1.32317687661433,103.881160083293
"70019","Aljunied Rd","Blk 125",1.32322990499562,103.881457256762
"70021","Aljunied Rd","Opp Canossa Catholic Pr",1.32640814876454,103.880339379414
"70029","Aljunied Rd","Canossa Catholic Pr",1.32662552821417,103.880543548054
"70031","Aljunied Rd","Opp Aljunied Pk",1.3292670732562,103.87941087761
"70039","Aljunied Rd","Aljunied Pk",1.32930256265165,103.879755737429
"70041","Upp Aljunied Rd","Opp Blk 4",1.33340805598283,103.878412500021
"70049","Upp Aljunied Rd","Aft Blk 4",1.33290666703267,103.878714999991
"70051","Upp Aljunied Rd","Aft Joo Seng Rd",1.33627202154131,103.877779482998
"70059","Upp Aljunied Rd","Blk 7",1.33477611102342,103.878311667018
"70061","Upp Aljunied Rd","Bef Bidadari Pk Dr",1.3375,103.87444
"70069","Upp Aljunied Rd","Aft Bidadari Pk Dr",1.337778056,103.8736111
"70071","Ubi Ave 3","Cycle & Carriage",1.33377161253401,103.898412937444
"70079","Ubi Ave 3","Aft Regent Motors",1.33372166698373,103.898518333016
"70081","Ubi Ave 3","Opp HDB CP",1.33227580149459,103.894974424353
"70089","Ubi Ave 3","HDB CP",1.33187702164512,103.894439532369
"70091","Ubi Ave 3","Opp Traffic Police",1.33071735944004,103.890913724913
"70099","Ubi Ave 3","Traffic Police",1.33063155191578,103.891321420653
"70101","MacPherson Rd","Bef Jln Wangi",1.3296996501314,103.873952968215
"70109","MacPherson Rd","Gulab Bldg",1.32946242383323,103.874037265782
"70111","MacPherson Rd","Opp Cencon Bldg",1.3307766855737,103.877148126843
"70119","MacPherson Rd","Cencon Bldg",1.33075033509776,103.877733502299
"70121","MacPherson Rd","Aft Jln Muhibbah",1.3319080537309,103.881142821419
"70129","MacPherson Rd","Opp Jln Muhibbah",1.33157543468156,103.880581855799
"70131","MacPherson Rd","Bef Davidson Rd",1.3327616336301,103.885034488371
"70139","MacPherson Rd","Aft Jln Belangkas",1.33218202150261,103.883284604057
"70141","MacPherson Rd","Grantral Mall Macpherson",1.33325940650465,103.887233734135
"70149","MacPherson Rd","Sky Green Condo",1.33291249995394,103.886463055576
"70151","Merpati Rd","Aft Jln Anggerek",1.32768374279565,103.880963344223
"70161","Merpati Rd","OPP MATTAR STN EXIT A",1.32758635490072,103.883248064182
"70171","Circuit Rd","Blk 77",1.32833666697134,103.885471389028
"70181","Circuit Rd","Blk 36",1.32886177068404,103.886917233491
"70191","Circuit Rd","OPP BLK 66",1.327333,103.887875
"70201","Circuit Rd","OPP MACPHERSON STN EXIT D",1.32461138902969,103.888854166999
"70211","Pipit Rd","Blk 90",1.32362166702646,103.886961666989
"70221","Circuit Rd","Blk 79 FC",1.32620809233247,103.885121009887
"70231","Mattar Rd","OPP MATTAR STN EXIT B",1.325842,103.884002
"70241","Mattar Rd","Aft Grace Baptist Ch",1.32525399997752,103.881999999968
"70251","Paya Lebar Rd","Macpherson Stn Exit C",1.32497158481981,103.890370745895
"70259","Paya Lebar Rd","Macpherson Stn Exit B",1.32498730068675,103.890804287531
"70261","Paya Lebar Rd","Opp Orion @ Paya Lebar",1.32884296980066,103.889627469526
"70269","Paya Lebar Rd","Citipoint Ind Cplx",1.32824611112671,103.890143888857
"70271","Paya Lebar Rd","Le Crescendo",1.33078171512111,103.889315128318
"70279","Paya Lebar Rd","Opp Trinity @ Paya Lebar",1.33155751923227,103.88951499041
"70281","Upp Paya Lebar Rd","Aft Tai Seng Stn",1.33530627797371,103.88799999997
"70289","Upp Paya Lebar Rd","Aft Tai Seng Stn Exit C",1.3350640000249,103.888692999976
"70291","Upp Paya Lebar Rd","Asiawide Ind Bldg",1.33743499996855,103.887136111127
"70299","Upp Paya Lebar Rd","Opp Asiawide Ind Bldg",1.3374750000156,103.887583055571
"70301","Upp Paya Lebar Rd","Aft Paya Lebar St",1.33965760027057,103.885759153181
"70309","Upp Paya Lebar Rd","Opp Paya Lebar St",1.33965000001824,103.886397000036
"70311","Kallang Way","Aft Genting Lane",1.32335569812186,103.879014215999
"70319","Kallang Way","Aft Kallang Way 4",1.32319846234081,103.879047632252
"70321","Kallang Way","Aft Kallang Way 1",1.32247982189668,103.876740932455
"70329","Kallang Way","Aft Kallang Way 2",1.32229748021835,103.876826763126
"70341","Tannery Rd","Tannery Blk",1.32626471325242,103.874903797612
"70349","Tannery Rd","Bef Lor Bakar Batu",1.32598493140196,103.874474694428
"70359","Lor Bakar Batu","Aft Kallang Sector",1.32768812063773,103.872568863964
"70361","Genting Lane","Bef Genting Lk",1.32859972197494,103.87346222199
"70371","Circuit Link","Macpherson Stn Exit A",1.32623288866609,103.889323301089
"70379","Circuit Link","Opp Macpherson Stn Exit A",1.32604294133609,103.88933975894
"70401","Ubi Rd 3","BEF UBI RD 4",1.33088230075978,103.898115600024
"70409","Ubi Rd 3","BLK 3032A",1.33094654621155,103.897899069027
"71011","Airport Rd","Aft Paya Lebar Rd",1.33411688207761,103.890543927133
"71021","Airport Rd","Opp Comfort Test Ctr",1.33655775095595,103.894687825496
"71029","Airport Rd","Comfort Test Ctr",1.33654331402892,103.89504292944
"71031","Airport Rd","Opp Gordon Warehse Bldg",1.33913918063035,103.896807460742
"71041","Airport Rd","Opp Air Force Museum",1.34652497125332,103.898452483264
"71049","Airport Rd","Air Force Museum",1.34609209274348,103.898815496633
"71051","Hougang Ave 3","Aft Kim Chuan Rd",1.34151105876514,103.891892503851
"71059","Hougang Ave 3","Bef Kim Chuan Rd",1.34065465828861,103.891953728829
"71061","Hougang Ave 3","Bef Airport Rd",1.33901443022109,103.895068541375
"71069","Hougang Ave 3","Aft Airport Rd",1.3385251356058,103.895122586779
"71071","Eunos Link","Opp Comfort Driving Ctr",1.33638181561906,103.897855747665
"71079","Eunos Link","Comfort Driving Ctr",1.33554558497215,103.89825312083
"71081","Eunos Link","Eunos Technolink",1.33375855817569,103.900599850362
"71089","Eunos Link","Opp Eunos Technolink",1.33291479894363,103.900972149178
"71091","Eunos Link","Blk 637",1.33073374785934,103.903731545513
"71099","Eunos Link","Blk 311",1.33022638900189,103.903833610989
"71101","Ubi Ave 1","Blk 318",1.3283069439771,103.902837222025
"71109","Ubi Ave 1","Maha Bodhi Sch",1.32831828375817,103.902566160223
"71111","Ubi Ave 1","Blk 343",1.3267052749653,103.900586951777
"71119","Ubi Ave 1","Opp Blk 343",1.32680124825187,103.900218692641
"71121","Ubi Ave 2","UBI STN EXIT B",1.330081111,103.8994169
"71129","Ubi Ave 2","UBI STN EXIT A",1.329761944,103.8991489
"71131","Ubi Ave 2","Automobile Megamart",1.33127510693644,103.901403789097
"71139","Ubi Ave 2","Blk 302",1.33054224737538,103.900878887382
"71141","Ubi Ave 2","Blk 3023",1.32917333299413,103.897068056026
"71149","Ubi Ave 2","Blk 3024",1.32886553888796,103.897137676917
"71151","Ubi Ave 2","Blk 3021",1.32814305145316,103.894449410294
"71159","Ubi Ave 2","Blk 3026",1.32787641919412,103.89457489895
"71161","Ubi Ave 2","Blk 3019",1.32732994325917,103.892091475245
"71169","Ubi Ave 2","Aztech Bldg",1.32706502989935,103.892173175359
"71171","Airport Rd","Opp Scdf Hq",1.33497828854869,103.892387380262
"71179","Airport Rd","Aft Scdf Hq",1.3346773011372,103.892382940568
"71181","Airport Rd","Opp Paya Lebar Air Base",1.34332868665716,103.898946098482
"71189","Airport Rd","Paya Lebar Air Base",1.34494057674135,103.899094575287
"71191","Airport Rd","Aft Defu Lane 12",1.34114100497371,103.898147973224
"71201","Ubi Ave 1","Paya Ubi Ind Pk",1.32612447781531,103.897951525828
"71209","Ubi Ave 1","Opp Paya Ubi Ind Pk",1.32608112825105,103.897207881206
"71211","Ubi Ave 1","Ubi 55",1.32546235545492,103.895254037536
"71219","Ubi Ave 1","Ubi Techpark",1.32554207103,103.895052206343
"71221","Ubi Rd 1","Meiban Ind Bldg",1.32632177179998,103.893183478626
"71229","Ubi Rd 1","Opp Meiban Ind Bldg",1.32623562632795,103.893348597363
"71291","Kaki Bt Rd 3","THE LEO",1.33709007875103,103.903747499971
"71299","Kaki Bt Rd 3","EMPIRE TECHNOCENTRE",1.33675693078428,103.904017620571
"71331","Kaki Bt Ave 2","KAKI BT AUTOHUB",1.33683480070641,103.900967499987
"71339","Kaki Bt Ave 2","OPP KAKI BT AUTOHUB",1.33681468016557,103.901121220535
"72011","Jln Eunos","Blk 322",1.32816499999482,103.905483610977
"72019","Jln Eunos","Opp Blk 322",1.32884628389091,103.905465075017
"72021","Bedok Reservoir Rd","Blk 646",1.33096531210116,103.906321866086
"72029","Bedok Reservoir Rd","Opp Blk 646",1.33086398684,103.906552077212
"72031","Kaki Bt Ave 1","BEF KAKI BT STN EXIT B",1.33521859078695,103.909920311468
"72039","Kaki Bt Ave 1","KAKI BT STN EXIT A",1.33546648279458,103.909851146907
"72041","Kaki Bt Ave 1","Blk 660A CP",1.33470286981513,103.907434172652
"72049","Kaki Bt Ave 1","Opp Blk 660A CP",1.33490332816583,103.907474607874
"72051","Kaki Bt Ave 1","Kaki Bt Ind Est",1.33343973211343,103.904125162881
"72059","Kaki Bt Ave 1","Opp Kaki Bt Ind Est",1.33375833299433,103.904280000024
"72061","Bedok Reservoir Rd","Blk 122",1.33177922756641,103.909839391704
"72069","Bedok Reservoir Rd","Blk 121",1.33150994155892,103.909779619085
"72071","Bedok Reservoir Rd","Blk 133",1.33219165087886,103.911841104592
"72079","Bedok Reservoir Rd","Blk 609",1.33201510811169,103.912011122813
"72131","Kaki Bt Ave 3","OPP TECH VIEW",1.33791126455323,103.909940992323
"72139","Kaki Bt Ave 3","TECH VIEW",1.337282,103.909145
"72141","Kaki Bt Ave 3","BARTLEY BIZ CTR",1.33860729777301,103.911501899989
"72149","Kaki Bt Ave 3","SHUN LI IND PK",1.33834674682355,103.911705343932
"72151","Kaki Bt Ave 6","AUTOBAY @ KAKI BT",1.34084789558521,103.913018100012
"72159","Kaki Bt Ave 6","OPP AUTOBAY @ KAKI BT",1.340359,103.912709
"72161","Kaki Bt Rd 5","AFT BARTLEY VIADUCT",1.34114935376337,103.916355499978
"72169","Kaki Bt Rd 5","BEF BARTLEY VIADUCT",1.34105,103.916208
"72171","Bedok Nth Rd","Opp HomeTeamNS",1.342473,103.918486
"72179","Bedok Nth Rd","HomeTeamNS",1.342322,103.918768
"73019","Airport Rd","Bef RSAF Roundabout",1.35196515809661,103.899440856033
"73021","Tampines Rd","Bef Tampines Ind Dr",1.37990824811851,103.918606512875
"73029","Tampines Rd","Aft Tampines Ind Dr",1.37988665914102,103.918173879623
"73031","Tampines Rd","Aft Tampines Ind Dr",1.37606329708152,103.920020388391
"73039","Tampines Rd","Bef Tampines Ind Dr",1.37605781654383,103.919840609252
"73041","Airport Rd","ST Aero",1.35049911274132,103.898821835516
"73049","Airport Rd","Air Force Sch",1.35075966304764,103.89911545547
"74009","Tampines St 62","Tampines Nth Int",1.368916,103.939651
"74011","Tampines Rd","Aft Tampines Ind Ave 5",1.37329165833159,103.920450328357
"74019","Tampines Rd","Bef Tampines Ind Ave 5",1.37358500000858,103.920151388986
"74021","Tampines Rd","Bef Tampines Ind Ave 4",1.37042803443167,103.922781611302
"74029","Tampines Rd","Aft Tampines Ind Ave 4",1.3700705233294,103.922889947197
"74031","Tampines Rd","Bef Tampines Lk",1.367627,103.925697
"74039","Tampines Rd","Aft Tampines Ind Ave 2",1.367076,103.925908
"74041","Tampines Link","Opp Golden Pagoda Tp",1.36850444400102,103.929786110999
"74051","Tampines Rd","Tampines Dormitory",1.366363,103.929336
"74059","Tampines Rd","Opp Tampines Dormitory",1.366122,103.929222
"75009","Tampines Ctrl 1","Tampines Int",1.35407552367477,103.943390984739
"75019","Tampines Concourse","Tampines Concourse Int",1.35737133106172,103.941648804281
"75021","Tampines Street 86","BLK 879B",1.35168445182114,103.928517453506
"75031","Tampines Ave 8","Opp Springfield Sec Sch",1.35080696753697,103.929462432849
"75039","Tampines Ave 8","Springfield Sec Sch",1.3506577199911,103.929568194944
"75041","Tampines Street 86","Blk 875B",1.352932,103.929146
"75051","Tampines Ave 1","TAMPINES WEST STN EXIT B",1.34503394154132,103.940081531734
"75059","Tampines Ave 1","BEF TAMPINES WEST STN",1.34471168546511,103.940216892828
"75061","Bedok Reservoir Rd","Blk 954D",1.34071391760745,103.936468362815
"75069","Bedok Reservoir Rd","Blk 960A",1.34066333296943,103.936699999999
"75071","Tampines Ave 3","Opp Blk 819",1.34893303477474,103.936542502136
"75079","Tampines Ave 3","Blk 819",1.34858249441921,103.937012163459
"75081","Tampines Ave 3","Blk 831",1.34986941891093,103.934267388118
"75089","Tampines Ave 3","Blk 827",1.34977145890473,103.934047317792
"75099","Tampines St 81","Blk 897",1.34810640028821,103.93423427926
"75101","Tampines Ave 3","Blk 880",1.35109968413462,103.931501449283
"75109","Tampines Ave 3","Blk 888",1.35115140327554,103.931024236999
"75111","Tampines St 84","Blk 874A",1.35304499998303,103.932013332978
"75121","Tampines Ave 5","Opp Darul Ghufran Mque",1.35593392058986,103.939032554603
"75129","Tampines Ave 5","Darul Ghufran Mque",1.35563642049496,103.93936521712
"75131","Tampines Ave 5","Bet Blks 701/702",1.35594818346107,103.937096460278
"75139","Tampines Ave 5","Blk 863",1.35563964372785,103.936125037566
"75141","Tampines Ave 5","Blk 730",1.35625000000112,103.933778888909
"75149","Tampines Ave 5","Blk 867A",1.35597194444127,103.933663888905
"75151","Tampines Ave 8","Opp Blk 871A",1.35451781224143,103.931452062367
"75159","Tampines Ave 8","Blk 874",1.35405115206724,103.931466434513
"75161","Tampines St 83","Blk 855",1.35324997143303,103.934560707847
"75169","Tampines St 83","Opp Blk 853",1.35327639994383,103.934406124576
"75171","Tampines Ave 5","UWCSEA",1.3575,103.9313
"75179","Tampines Ave 5","Blk 871C",1.357,103.9317
"75201","Tampines St 83","Blk 835",1.35078500992301,103.93353377369
"75209","Tampines St 83","Blk 882A",1.35145000000178,103.933610000023
"75219","Tampines St 81","Blk 889",1.34971138040971,103.932156731849
"75221","Tampines Ave 1","Opp Temasek Poly East G",1.34567355960876,103.935950448935
"75229","Tampines Ave 1","Temasek Poly East G",1.34499782605889,103.936766089388
"75231","Tampines Ave 1","Opp Temasek Poly",1.34707779444929,103.932655339795
"75239","Tampines Ave 1","Temasek Poly",1.34675259898315,103.932576558327
"75241","Tampines Ave 1","Opp Temasek Poly West G",1.34844803009871,103.929802196576
"75249","Tampines Ave 1","Temasek Poly West G",1.34791499671757,103.93017010145
"75251","Tampines Ave 1","Opp Tropica Condo",1.3494983330038,103.927833611014
"75259","Tampines Ave 1","Tropica Condo",1.34913805600656,103.927980278018
"75261","Tampines Ave 6","Bet Blks 710/713",1.35801998380195,103.937967786808
"75269","Tampines Ave 6","Opp Blks 710/713",1.35917286418935,103.938142146228
"75271","Tampines Ave 9","Blk 721",1.36024833439953,103.936014950431
"75279","Tampines Ave 9","Opp Blk 721",1.3604749400553,103.936204003441
"75281","Tampines Ave 9","Blk 742A",1.36022789260467,103.933638090951
"75289","Tampines Ave 9","Opp Blks 741/742",1.36045667202312,103.933316746758
"75291","Tampines Ave 10","Aft Tampines Ave 9",1.364015,103.930753
"75299","Tampines Ave 10","Bef Tampines Ave 9",1.364115,103.931119
"75311","Tampines Ave 10","Bef Tampines Lk",1.367478,103.930734
"75319","Tampines Ave 10","Aft Tampines Lk",1.367593,103.931091
"75329","Tampines St 71","Poi Ching Sch",1.35775471736024,103.936271951757
"75339","Tampines St 71","Blk 734",1.35846309875614,103.934152125172
"75341","Bedok Reservoir Rd","Opp The Clearwater Condo",1.33832204097015,103.933861255669
"75349","Bedok Reservoir Rd","The Clearwater Condo",1.33811824869625,103.93395781515
"75351","Tampines Ave 10","Tampines Wafer Fab Pk",1.37364163782281,103.93077504302
"75359","Tampines Ave 10","IKEA Tampines/Aft TPE",1.37438650022455,103.93147946559
"75361","Tampines Ave 10","Bef Tampines Ind Ave 5",1.3706441545828,103.930302344304
"75369","Tampines Ave 10","Bef Tampines Lk",1.37079630405212,103.930565286043
"75371","Tampines Ave 10","Aft Tampines Ave 5",1.35909826524265,103.930523738883
"75379","Tampines Ave 10","Bef Tampines Ave 5",1.35943002306953,103.930989770273
"75381","Tampines Ind Ave 5","T5@TAMPINES",1.373188889,103.9266
"75391","Tampines Ind Ave 5","OPP SILTRONIC",1.37507,103.9213
"75401","Tampines Ave 10","AFT TAMPINES AVE 1",1.3517582770335,103.92671414169
"75409","Tampines Ave 10","THE SANTORINI",1.35220181029011,103.927240689725
"75411","Tampines Ave 10","BEF TAMPINES FIRE STN",1.35607656836954,103.929055000019
"75419","Tampines Ave 10","AFT TAMPINES AVE 5",1.35575831547919,103.929185870344
"75461","Tampines Avenue 11","Reebonz Bldg",1.365944,103.933409
"75469","Tampines Avenue 11","Opp Reebonz Bldg",1.36626888891089,103.933158123932
"75471","Tampines Ave 6","Blk 602B",1.361598056,103.9379408
"75479","Tampines Ave 6","Blk 619A",1.361776111,103.9381889
"75481","Tampines Ave 6","Blk 609D",1.363804,103.93794
"75489","Tampines Ave 6","Opp Blk 609D",1.363941111,103.9381689
"75491","Tampines Ave 6","Blk 614",1.365746,103.936676
"75499","Tampines Ave 6","Opp Blk 614",1.366074,103.936768
"75501","Tampines Nth Dr 1","Blk 604A",1.361552,103.934734
"75509","Tampines Nth Dr 1","Opp Blk 604A",1.361373,103.934576
"75511","Tampines Nth Dr 1","Blk 610C",1.364262,103.934773
"75519","Tampines Nth Dr 1","Opp Blk 610C",1.364004,103.934527
"75541","Tampines St 62","OPP BLK 648A",1.368309,103.941523
"75549","Tampines St 62","BLK 648A",1.368246,103.941407
"75551","Tampines St 62","BLK 641A",1.366268,103.943413
"75559","Tampines St 62","BLK 646B",1.36642,103.943193
"75561","Tampines Nth Dr 2","BLK 648C",1.366506,103.941333
